Timestamp,hands,control_mode,lhg,rhg,capture,landmarks,gestures,interpret,drawing,ik,jacobian
2025-02-19 11:41:58.499952,2,Hand Mimic,none,none,0.0005490779876708984,0.050739288330078125,0.0005109310150146484,0.004835605621337891,0.0035636425018310547
2025-02-19 11:41:58.547629,2,Hand Mimic,none,none,0.0041277408599853516,0.028847217559814453,0.0009436607360839844,0.004857778549194336,0.002475261688232422
2025-02-19 11:41:58.594419,2,Hand Mimic,none,none,0.002107858657836914,0.027921676635742188,0.0009381771087646484,0.004555702209472656,0.003464221954345703
2025-02-19 11:41:58.640078,2,Hand Mimic,none,none,0.0022840499877929688,0.02874302864074707,0.0007417201995849609,0.004929304122924805,0.002593994140625
2025-02-19 11:41:58.684144,2,Hand Mimic,none,none,0.0022573471069335938,0.028912782669067383,0.0006778240203857422,0.004647731781005859,0.0023109912872314453
2025-02-19 11:41:58.728872,2,Hand Mimic,one,none,0.002124786376953125,0.025414228439331055,0.0008227825164794922,0.0057795047760009766,0.003063678741455078
2025-02-19 11:41:58.774159,2,Hand Mimic,one,none,0.0006105899810791016,0.02550792694091797,0.0009138584136962891,0.005106925964355469,0.0027692317962646484
2025-02-19 11:41:58.824340,2,Hand Mimic,one,pick,0.0016286373138427734,0.0265657901763916,0.0007162094116210938,0.009209632873535156,0.003656148910522461
2025-02-19 11:41:58.889069,2,Hand Mimic,one,pick,0.0005297660827636719,0.029153823852539062,0.0008826255798339844,0.024628639221191406,0.0035741329193115234
2025-02-19 11:41:58.952667,2,Hand Mimic,one,pick,0.0009162425994873047,0.0329742431640625,0.0018811225891113281,0.01299738883972168,0.0048105716705322266
2025-02-19 11:41:59.012890,2,Hand Mimic,one,pick,0.0006365776062011719,0.033010005950927734,0.0007808208465576172,0.014858245849609375,0.00618433952331543
2025-02-19 11:41:59.091680,2,Hand Mimic,one,pick,0.0010864734649658203,0.032205820083618164,0.0012583732604980469,0.025819063186645508,0.0034041404724121094
2025-02-19 11:41:59.171783,2,Hand Mimic,one,pick,0.0020813941955566406,0.03862118721008301,0.0009357929229736328,0.0280303955078125,0.0055980682373046875
2025-02-19 11:41:59.231919,2,Hand Mimic,one,pick,0.002216815948486328,0.028132200241088867,0.0009179115295410156,0.01615619659423828,0.005120277404785156
